actor_id,movie_id,role,id
433843,319181,"Second assistant director",4794
433898,257459,"Pvt. Chris Taylor",4795
433904,18960,"Capt. Benjamin L. Willard",4796
433904,123572,"Vince Walker",4797
434092,159172,"Young Officer at Castle",4798
434099,33923,Centurion,4799
434151,204163,"Willie Davis",4800
434249,30959,"Mounted Policeman",4801
434316,289558,"Alejandro Sosa",4802
434320,109590,"Niarchos 2",4803
434322,123572,Goondas,4804
434338,276085,"Dr. Spencer",4805
434562,267038,Klondike,4806
434706,316323,Cop,4807
434752,280270,Bartender,4808
434761,307913,Drunk,4809
434866,291698,"Coupon Man",4810
434966,64729,Hireling,4811
435165,306032,Policeman,4812
435202,256632,"Duncan: Jack's Crew",4813
435216,326155,"Palantine's Aide",4814
435270,86274,"Joseph Takagi",4815
435340,281937,Pope,4816
435415,176711,"Crazy 88 #1 (Miki)",4817
435450,371844,Magotaro,4818
435468,156234,Doctor,4819
435523,156234,"Kanji Watanabe",4820
435523,371844,Tokuemon,4821
436214,267038,"Ricky Nelson",4822
436239,182955,"Officer #5 at Hollywood Stati",4823
436267,13978,"Stocky Buddy",4824
436406,129185,"Senator Gaius",4825
436407,232829,Tom,4826
436473,117874,"Coach Paul 'Bear' Bryant",4827
436766,287782,"Boy in Corridor",4828
436960,123572,Subaltern,4829
437068,281937,"Mr. Gilmore",4830
437102,56304,"Control Board Member",4831
437159,64729,Newsman,4832
437411,26844,3-D,4833
437411,313059,"Billy Tessio",4834
437419,290070,"O.D./Chicken boy",4835
437537,120528,Brandon,4836
437612,281937,"Man at the party",4837
437929,313479,Ewok,4838
438100,289558,"The Skull",4839
438105,112290,"Riley Wilde (Fighter)",4840
438287,280270,"Cut Man",4841
438288,33923,"Man in Nazareth",4842
438397,127627,"Man in Debt",4843
438457,218415,"Additional Voice",4844
438491,54726,Newscaster,4845
438594,131780,"Detective Silvestri",4846
438613,232275,"",4847
438636,123572,Magistrate,4848
438936,273543,"Man with Miss Torso",4849
439083,163485,"Peter Bailey (son)",4850
439083,221130,"Hopper boy",4851
439120,240922,"Barney (Goon)",4852
439275,17760,"Tony Lacey",4853
439306,163288,"Bus passenger",4854
439500,218346,"",4855
439561,328277,"Vault guard",4856
439592,121538,Marine,4857
439630,129185,"Chief Catapult Operator",4858
439760,221130,"Kenneth Allen",4859
439956,182955,Himself,4860
440098,256632,Harbormaster,4861
440124,312934,"Steve (the crutch)",4862
440271,123572,"Abdul Ghaffar Khan",4863
440282,123572,"Speaker in Jallianwalla Bagh",4864
440313,123572,"Nehru's Aide",4865
440374,33923,Melchior,4866
440419,123572,"Man Refugee",4867
440442,256632,"Bo'sun",4868
440465,117874,"Hannibal Reporter",4869
440471,326155,"TV Interviewer",4870
440500,123572,Goondas,4871
440526,117874,"Lt. Dan Taylor",4872
440606,212097,"Working Man",4873
440668,319516,Brandon,4874
440766,131780,"Tony Stacks",4875
440969,241141,"Fred Capuano",4876
441007,127627,"High School Kid #2",4877
441022,267038,"Hold Hands You Lovebirds",4878
441120,131780,"Frankie Carbone",4879
441185,141544,"Michael Cheritto",4880
441185,289109,"Sgt. Michael Horvath",4881
441312,109093,"Night Parking Attendant",4882
441341,290070,Stableboy,4883
441374,131665,"Gerald Lambeau",4884
441462,10830,Dallas,4885
441506,310141,"Chief Engineer",4886
441680,12937,"Czechoslovakian actor",4887
441764,319181,Himself,4888
442096,182955,"Photographer at Hospital",4889
442181,235062,"Policeman at Grand Central St",4890
442258,121538,Marine,4891
442301,127627,"Beach Dancer",4892
442337,86282,"Dentist Hoble",4893
442579,64729,"Mr. Bernstein",4894
442610,64833,"Extra in boxing scene",4895
442915,313478,Snowtrooper,4896
443052,324371,"Future Inhabitant",4897
443060,273543,"Carl (the waiter)",4898
443160,120528,"Vee Jay",4899
443170,241347,Scanlon,4900
443415,273585,"Colonel Julyan",4901
443594,112290,Walter,4902
443599,306032,"Bricktop's Henchman",4903
443604,324371,"Gen Corp. Guard",4904
443663,256632,"Young Will",4905
443701,319181,Man,4906
443707,17676,Deuce,4907
443748,56304,"Security Guard",4908
443769,289558,"Immigration officer #1",4909
443772,121538,Marine,4910
443808,56044,"Pickpocketed Englishman",4911
443848,32178,Philippe,4912
443885,230151,"Himself (news anchorman)",4913
443935,319516,"Baby Biscane",4914
443979,13978,"Little Henry",4915
444015,224842,Reporter,4916
444020,216312,"Sgt. O'Hagen",4917
444177,230151,"Robert McDonough",4918
444211,200521,Detective,4919
444392,91758,"Pullman Porter",4920
444417,232829,Murray,4921
444497,54726,Dancers,4922
444508,56304,"Security Guard/Cowboy",4923
444548,121538,Marine,4924
444570,218599,"Inspector End of Film",4925
444602,200521,"ER Doctor",4926
444638,56304,"FBI Agent",4927
444747,121538,Marine,4928
445005,56304,Senator,4929
445198,123572,"Court Reporter",4930
445208,306032,"Bricktop's Henchman",4931
445382,37057,"Fat Man in Circus",4932
445767,221130,"Sen. Pickett",4933
446025,13978,"Mitch McCormick",4934
446136,169942,"Interpreter in courtroom",4935
446500,312963,Writer,4936
447249,280270,Bodyguard,4937
447285,230151,Giannini,4938
447314,271095,Jock,4939
447477,200521,"Infomercial Guy",4940
447480,54726,Khan,4941
447535,312934,POW,4942
447547,131780,"Paul Cicero",4943
447813,276217,Teddy,4944
447920,235062,"Assistant auctioneer",4945
448325,13789,"Lester Burnham",4946
448325,182955,"Sgt. Jack Vincennes",4947
448325,291698,"John Doe",4948
448512,26352,Carlie,4949
448532,324371,"Gen Corp. Guard",4950
449011,113504,Chum,4951
449100,91758,"Lou Schwartz",4952
449146,289109,"Pvt. David Garrity",4953
449193,30431,"",4954
449430,165961,"Amity Point Lifestation Worke",4955
449574,280270,"Tony Gazzo",4956
449574,326155,"Personnel Officer",4957
449678,306312,Gordo,4958
449940,18960,"Gen. Corman",4959
450042,89147,"Stevie, Accomplice",4960
450123,58542,"Luau Band Member",4961
450248,324371,"Destroyed Future Inhabitant",4962
450257,218599,"Girl in Castle Anthrax",4963
450480,131665,"Barbershop Quartet #2",4964
450501,90772,"Bob Garland",4965
450501,182955,"Detective at Hush-Hush Office",4966
450542,316323,"Police Capt. Turley",4967
450653,64833,"Victorious boxer, later knock",4968
450731,163625,Doctor,4969
450735,131240,Minister,4970
450760,313479,Ewok,4971
450787,289109,"Steamboat Willie",4972
450808,58542,"Yuppie Man",4973
450863,221130,"Sen. Atwater",4974
450874,121538,"Doc Jay",4975
450974,302329,"Junior/Yellow Bastard",4976
450988,198435,"Police Chief",4977
451110,280270,"Streetcorner Singer",4978
451111,280270,Dog,4979
451112,280270,Timekeeper,4980
451117,280270,"Rocky Balboa",4981
451317,221130,"Sen. Ashman",4982
451421,144861,"Station Master",4983
451549,32178,"Additional Voices",4984
451592,342384,"Man in Transit Lounge",4985
451674,113504,Crush,4986
451674,337166,"Additional Voices",4987
451689,328277,"T-1000 Lewis",4988
451692,328277,"Lewis (guard)",4989
451704,10830,Brett,4990
451704,70404,Tramp,4991
451719,221130,"Flood (newsman)",4992
451797,224842,"Drew Pigeon",4993
451838,313479,"Gamorrean guard",4994
451904,287782,Lenny,4995
451958,302150,Henchman,4996
451983,163288,"Bus passenger",4997
452068,131780,"Henry's Father",4998
452124,17676,Ron,4999
452124,131780,Frenchy,5000
452242,193253,Bacon,5001
452242,306032,Turkish,5002
452307,11440,"",5003
452426,340247,Drew,5004
452456,97765,"",5005
452510,198435,Karchow,5006
452521,97765,"Mr. Fishman",5007
452549,10920,"Pvt. Wierzbowski",5008
452549,306032,"Bomber Harris",5009
452667,56044,Customer,5010
452774,276217,"Sheriff #2",5011
452838,267038,Roger,5012
452838,276217,"Radio play background voice",5013
452863,117874,"John Lennon",5014
452970,221130,"Foreign diplomat",5015
453108,240922,Charley,5016
453151,308396,"",5017
453179,198435,Minister,5018
453199,250612,"Capt. Rousseau (Battery Comma",5019
453248,216964,"Turbine operator",5020
453580,131240,"Returning veteran",5021
453799,306032,Himy,5022
453891,56304,"Credit Clerk",5023
453927,235062,Stockbroker,5024
453983,92616,Frank,5025
454055,340247,Joshua,5026
454061,112290,"Airport Security Officer",5027
454061,291698,"Cop on SWAT Team",5028
454513,169942,"German prisoner",5029
454513,235062,"Man at United Nations Buildin",5030
454546,163485,"",5031
454571,221130,"Senate reporter",5032
454625,193253,Policeman,5033
454685,64729,Investigator,5034
454697,56304,"Agent--Piscano Raid",5035
454789,218346,"",5036
454791,186439,"Truck driver",5037
454987,352639,"Inquest attorney",5038
455053,319516,"Police Sergeant",5039
455212,15936,"Paul Biegler",5040
455212,163485,"George Bailey",5041
455212,221130,"Jefferson Smith",5042
455212,273543,"L. B. 'Jeff' Jeffries",5043
455212,281546,"Rupert Cadell",5044
455212,352639,"Det. John 'Scottie' Ferguson",5045
455299,37057,Auctioneer,5046
455324,64729,Raymond,5047
455517,32178,Cogsworth/Narrator,5048
455573,287719,Billy,5049
455648,117874,"Policeman at War Rally",5050
455648,182955,Detective,5051
455682,193253,JD,5052
455874,221130,"Sen. Burdette",5053
455900,232275,"",5054
456277,58542,"Toby, McMillan Gate Guard",5055
456313,267038,Lance,5056
456470,307913,"Toothpick Charlie",5057
456473,37057,"Will Bloom (Age 6-8)",5058
456479,216312,"Tony Gallano",5059
456562,257459,"Alpha Company Major in bunker",5060
456570,30431,"Graham (Lady's Lyndon's secre",5061
456594,312934,"Joey (ocarina player)",5062
456615,216312,Sergeant,5063
456621,90772,"Ronald Fisher",5064
456692,273543,"",5065
456746,18960,"TV photographer",5066
456871,212097,Jan,5067
456885,109093,"Gaear Grimsrud",5068
457006,232275,"",5069
457171,56304,"Casino Executive",5070
457224,30959,"",5071
457237,276085,"ECT Technician",5072
457296,131240,"Tom's aide",5073
457296,235062,"Assistant conductor",5074
457325,30959,"Shadow Warrior",5075
457438,182955,"Pierce Morehouse Patchett",5076
457490,312934,"Clarence Harvey 'Cookie' Cook",5077
457583,12937,Conductor,5078
457603,312934,"Stanislas 'Animal' Kasava",5079
457706,312934,"Bit part",5080
457912,117874,Recruiter,5081
457986,241141,"Johnny Capuano",5082
458018,290070,"Monterlupich prisoner",5083
458168,64833,"Man in Restaurant",5084
458225,342384,"L.J. Washington",5085
458233,11108,"Pianist at Margo's cocktail p",5086
458717,141544,"Detective Casals",5087
458882,32178,"Additional Voices",5088
458933,230151,"Mosaic Figure",5089
458970,17760,"Comic's Agent",5090
458996,121538,Marine,5091
459061,56044,"Mr. Leuchtag (Carl's immigrat",5092
459441,176711,"Boss Benta",5093
459459,56304,"Lip Reader",5094
459525,271915,"",5095
459746,216312,"Don Townsend",5096
459766,163485,Counterman,5097
459771,256632,"Ladbroc: Jack's Crew",5098
459803,113504,Sheldon,5099
459839,334212,"Court reporter",5100
459849,30431,"",5101
459935,1711,"Dr. Bill Michaels",5102
460187,11440,Tjaden,5103
460558,13978,"Seth Ryan",5104
460648,56304,"Dominick Santoro",5105
460648,131780,"Cicero's '60s Crew",5106
460807,230151,"Himself (conducts interview)",5107
460809,218415,"Floor Manager",5108
460812,211506,"Peddler in park",5109
460853,129439,"Billie's Dancer",5110
460906,11440,"",5111
460906,64833,"Tall man at party",5112
460917,313059,"Ace Merrill",5113
461059,56304,"Cop at Ace's House",5114
461159,271915,"Fujimaki's General",5115
461553,12937,"Pope Kliment",5116
461645,337307,"Sid Harris",5117
461705,64729,"Kane, age eight",5118
461829,2136,"Little Willy",5119
461829,13978,"Skinhead in Store",5120
461855,70391,Bartender,5121
461878,123572,"Nehru's Friend",5122
461884,310141,"Steve Godell",5123
461934,90772,"Jim Cunningham",5124
461999,969,"Juror #9",5125
462010,163625,"Engagement Party Guest #2",5126
462027,163625,Priest,5127
462032,193253,Plank,5128
462046,310141,Ranger,5129
462074,337166,"Additional Voices",5130
462128,169942,"Dr. Heinrich Geuter (Feldenst",5131
462236,1711,"TMA-1 site technician #1",5132
462296,163485,"Freddie Othello",5133
462450,37057,"Chinese Emcee",5134
462532,1711,"Dr. Heywood R. Floyd",5135
462558,17760,"Mr. Hall",5136
462782,306032,"Sausage Charlie",5137
462863,281937,"Taxi driver",5138
463229,290070,"Prisoner at depot",5139
463463,14942,Jarocho,5140
464072,121538,"Dead N.V.A.",5141
464175,271095,"Barranca/Monkey Man",5142
464285,371844,Yoichiro,5143
464414,289558,"Kid #1",5144
464472,169942,"German counsel",5145
464514,271095,"Messenger Pirate",5146
464554,306032,"Salt Peter",5147
464555,306032,"Salt Peter",5148
464562,123572,Zia,5149
464754,371844,"Ushitora Follower",5150
464771,371844,"Ushitora Follower",5151
464802,176711,"Crazy 88 #4",5152
464987,82681,"Campus Police",5153
465353,46169,"Elder Stewart",5154
465477,131665,"2nd NSA Agent",5155
465553,92616,"Lt. B. Goldberg",5156
465636,216312,"Helicopter pilot",5157
465636,289558,"Helicopter pilot",5158
465636,291698,"SWAT Helicopter Pilot",5159
465636,328277,"Police 'copter pilot",5160
465670,336683,"'Uncle' Joe Grandi",5161
465866,156234,Sakai,5162
465932,176711,"Crazy 88 #3",5163
466074,306032,Patrick,5164
466098,26844,Student,5165
466098,90772,"Man in Red Jogging Suit",5166
466098,200521,"Drunken Dart Player",5167
466112,280270,"Streetcorner Singer",5168
466128,156234,"Bar Owner",5169
466128,371844,Kame,5170
466227,302696,"Man in talking pictures demon",5171
466247,281937,Devil,5172
466257,92616,"Gen. Faceman",5173
466263,342384,"Plain Clothes Cop",5174
466378,123572,"Indian Barrister",5175
466585,267038,"Jimmie Dimmick",5176
466585,276217,"Mr. Brown",5177
466601,30182,"Mr. Sousaphone or Sousaphone ",5178
466645,193253,"John O'Driscoll",5179
467346,224842,"Boston cop",5180
467528,90772,"Dr. Fisher",5181
467615,312934,"Bit part",5182
467790,312934,"Lt. James Skylar Dunbar",5183
467804,221130,Reporter,5184
467826,221130,"Sen. Carlisle",5185
467834,37057,Sharecropper,5186
467844,30431,"Barry's fight second.",5187
468001,121538,Payback,5188
468252,218346,"",5189
468291,266574,"George Lowery",5190
468304,336683,"Gang Member",5191
468341,271915,"Seiji Ayabe",5192
468468,169942,"Judge Curtiss Ives",5193
468541,342384,Professor,5194
468643,302329,Lenny/Benny,5195
468976,54726,"Luther #2",5196
469164,312934,"Prisoner with beard",5197
469227,82681,Bob,5198
469239,302696,"Sound technician",5199
469541,271915,"Taro Takatora Ichimonji",5200
469664,112290,"Desk Sergeant",5201
469779,211506,"Jonathan Cooper",5202
469790,134672,"Groundhog official",5203
469867,121538,"Lt. Lockhart",5204
469907,117874,"Stanley Loomis",5205
470075,129439,"Stage Manager",5206
470086,31274,Mickey,5207
470226,56304,"Custom's Agent",5208
470234,12937,"Wig Salesman",5209
470403,123572,Policeman,5210
470422,123572,"Marcher at Chauri Chaura",5211
470431,221130,Doorman,5212
470497,257459,"Rape Victim",5213
470551,366987,"Mr. Myers",5214
470693,306032,"Mad Fist Willy",5215
470882,18960,"Soldier in trench",5216
471020,342384,Kweskin,5217
471278,230151,"TV Technical Director",5218
471342,112290,Policeman,5219
471494,163288,"King Westley",5220
471516,182955,Detective,5221
471532,270971,"Trainer (first Robinson fight",5222
471562,64729,Jetsam,5223
471570,302329,"Bozo #2",5224
471840,26844,Starlighter,5225
472006,121538,Marine,5226
472156,324371,"Nicky's Dad",5227
472205,56304,Judge,5228
472248,302696,"Male lead in 'Beautiful Girls",5229
472258,309597,"News Anchor",5230
472282,40199,Bear,5231
472282,313479,Ewok,5232
472344,256632,"Simbakka: Barbossa's Crew",5233
472387,218346,"",5234
472407,319516,Kid,5235
472425,182955,Detective,5236
472431,319181,"Rudy (shoeshine boy)",5237
472437,58542,Edison,5238
472482,129439,Breakdancer,5239
472521,309597,"Zach Taylor",5240
472567,256632,"Crimp: Jack's Crew",5241
472657,375706,"Tony Washington",5242
472681,334212,"Burly Mob Member",5243
472834,130358,Dave,5244
472866,218415,"Additional Voice",5245
472909,224842,"Neighbor at barricade",5246
472965,129185,Tigris,5247
473029,129439,"Young Boy",5248
473051,281546,"Group cast appearance (radio ",5249
473069,33923,"Pontius Pilate",5250
473227,287719,"Children TV Announcer",5251
473394,270971,Ricky,5252
473506,280803,"Bit part",5253
473576,58542,"Luau Band Member",5254
473616,193253,"Man in Pub",5255
473634,276217,"Joe Cabot",5256
473636,46169,Magistrate,5257
473724,256632,"Seedy Looking Prisoner",5258
473828,241141,"Young Noodles",5259
473853,306032,"John the Gun",5260
474162,151052,Zombie,5261
474375,10920,"Pvt. Crowe",5262
474375,159172,"Tank Crewman",5263
474882,134672,"Ned Ryerson",5264
474882,210511,"Sammy Jankis",5265
475003,163288,"Flagman at railroad crossing",5266
475053,257459,"Sgt. Warren",5267
475203,256632,"Quartetto: Jack's Crew",5268
475243,224842,Pete,5269
475412,64729,"Interviewer in 1935 Newsreel",5270
475428,26844,Starlighter,5271
475551,26844,"Mr. Strickland",5272
475805,270971,"Webster Hall bouncer",5273
476085,218346,"",5274
476101,200521,"Chad (Seduce & Destroy)",5275
476183,163625,"Sushi Chef",5276
476225,56304,"Fat Sally",5277
476275,366987,"Inspector Hearne",5278
476322,371844,"Gonji, tavern keeper",5279
476427,221130,Porter,5280
476429,10920,"Alien Warrior",5281
476498,270971,Toppy,5282
476507,306032,"The Russian",5283
476526,31274,"Processing Clerk/One-Eyed Gua",5284
476627,33923,"Pilate's Servant",5285
477118,14942,"El Pelón",5286
477253,13978,Lamont,5287
477714,120528,"Salsa Dancer",5288
477807,30431,"",5289
477828,289558,"Cuban refugee",5290
477857,89147,Gunman,5291
