id,first_name,last_name,gender
446136,Rudy,Solari,M
446500,Anatoli,Solonitsyn,M
447249,Joe,Sorbello,M
447285,Ted,Sorel,M
447314,Fred,Sorenson,M
447477,Tim,Soronen,M
447480,"Khan Agha",Soroor,M
447535,Warren,Sortomme,M
447547,Paul,Sorvino,M
447813,Michael,Sottile,M
447920,Olan,Soule,M
448325,Kevin,Spacey,M
448512,Aaron,Spann,M
448532,Nick,Spano,M
449011,Bruce,Spence,M
449100,Douglas,Spencer,M
449146,"Julian (I)",Spencer,M
449193,Roy,Spencer,M
449430,Steven,Spielberg,M
449574,Joe,Spinell,M
449678,George,Spiridakis,M
449940,G.D.,Spradlin,M
450042,Gary,Springer,M
450123,"Mark C.",Sproull,M
450248,Harley,Squire,M
450257,Romilly,Squire,M
450480,Ralph,"St. George",M
450501,David,"St. James",M
450542,Howard,"St. John",M
450653,Tony,Stabeman,M
450731,"Timothy (I)",Stack,M
450735,William,Stack,M
450760,Gerald,Staddon,M
450787,Joerg,Stadler,M
450808,Michael,Stadvec,M
450863,"Harry (I)",Stafford,M
450874,Jon,Stafford,M
450974,Nick,Stahl,M
450988,Ernst,Stahl-Nachbaur,M
451110,Frank,"Stallone Jr.",M
451111,Butkus,Stallone,M
451112,Frank,Stallone,M
451117,Sylvester,Stallone,M
451317,Wyndham,Standing,M
451421,Ted,Stanhope,M
451549,Gordon,Stanley,M
451592,"Richard (I)",Stanley,M
451674,Andrew,Stanton,M
451689,Dan,Stanton,M
451692,Don,Stanton,M
451704,"Harry Dean",Stanton,M
451719,"Paul (II)",Stanton,M
451797,"Joe (II)",Stapleton,M
451838,Tony,Star,M
451904,Don,Stark,M
451958,Sonny,Stark,M
451983,Bert,Starkey,M
452068,Beau,Starr,M
452124,"Mike (I)",Starr,M
452242,Jason,Statham,M
452307,Wolfgang,Staudte,M
452426,Jason,Steadman,M
452456,Clay,Stearns,M
452510,Leonard,Steckel,M
452521,"Ray Dennis",Steckler,M
452549,Trevor,Steedman,M
452667,Geoffrey,Steele,M
452774,"David (I)",Steen,M
452838,Burr,Steers,M
452863,Joe,Stefanelli,M
452970,Count,Stefenelli,M
453108,Rod,Steiger,M
453151,Ben,Stein,M
453179,Franz,Stein,M
453199,"John (I)",Stein,M
453248,Sammy,Stein,M
453580,William,Stelling,M
453799,"Yuri (II)",Stepanov,M
453891,Buck,Stephens,M
453927,"Harvey (I)",Stephens,M
453983,Roy,Stephens,M
454055,"Michael (I)",Stephenson,M
454061,"Robert J.",Stephenson,M
454513,"Bert (I)",Stevens,M
454546,Cedric,Stevens,M
454571,"Craig (I)",Stevens,M
454625,Graham,Stevens,M
454685,Landers,Stevens,M
454697,Loren,Stevens,M
454789,Rork,Stevens,M
454791,"Roy (I)",Stevens,M
454987,Ed,Stevlingson,M
455053,"Bobby (I)",Stewart,M
455212,"James (I)",Stewart,M
455299,"Michael Garnet",Stewart,M
455324,"Paul (I)",Stewart,M
455517,"David Ogden",Stiers,M
455573,Victor,Stiles,M
455648,Dick,Stilwell,M
455682,"Raphaël",Stines,M
455874,Carl,Stockdale,M
455900,Bob,Stockham,M
456277,Fred,Stoller,M
456313,Eric,Stoltz,M
456470,"George E. (I)",Stone,M
456473,Grayson,Stone,M
456479,"Harold (I)",Stone,M
456562,"Oliver (I)",Stone,M
456570,"Philip (I)",Stone,M
456594,Robinson,Stone,M
456615,Stan,Stone,M
456621,Stuart,Stone,M
456692,Jack,Stoney,M
456746,Vittorio,Storaro,M
456871,Olaf,Storm,M
456885,Peter,Stormare,M
457006,Jim,Stout,M
457171,"Richard F.",Strafella,M
457224,Mark,Straker,M
457237,Henry,Stram,M
457296,Harry,Strang,M
457325,"Mark (I)",Strange,M
457438,David,Strathairn,M
457490,Gil,Stratton,M
457583,"John (I)",Strauss,M
457603,"Robert (I)",Strauss,M
457706,Herbert,Street,M
457912,"Daniel C.",Striepeke,M
457986,Jerry,Strivelli,M
458018,Alexander,Strobele,M
458168,"Mark (I)",Strong,M
458225,Frederick,Strother,M
458233,Claude,Stroud,M
458717,Wes,Studi,M
458882,Stephen,Sturk,M
458933,Fred,Stuthman,M
458970,Bernie,Styles,M
458996,Anthony,Styliano,M
459061,Ludwig,"Stössel",M
459441,Shun,Sugata,M
459459,Peter,Sugden,M
459525,Akihiko,Sugizaki,M
459746,"Bill (I)",Sullivan,M
459766,"Charles (I)",Sullivan,M
459771,"Christopher (III)",Sullivan,M
459803,"Erik Per",Sullivan,M
459839,"Jay (II)",Sullivan,M
459849,"John (I)",Sullivan,M
459935,"Sean (I)",Sullivan,M
460187,Slim,Summerville,M
460558,Ethan,Suplee,M
460648,Philip,Suriano,M
460807,David,Susskind,M
460809,Steve,Susskind,M
460812,Ben,Sussman,M
460853,Dan,Sutcliffe,M
460906,Jack,Sutherland,M
460917,Kiefer,Sutherland,M
461059,Randy,Sutton,M
461159,Heihachiro,Suzuki,M
461553,"Vladimír","Svitácek",M
461645,"Alan (II)",Swain,M
461705,Buddy,Swan,M
461829,"Mark (II)",Swanson,M
461855,Ted,Swanson,M
461878,Vivek,Swaroop,M
461884,Rufus,Swart,M
461934,Patrick,Swayze,M
461999,"Joseph (I)",Sweeney,M
462010,"Michael (I)",Sweeney,M
462027,"Robert M.",Sweeney,M
462032,"Steve (I)",Sweeney,M
462046,"Gary D.",Sweeny,M
462074,Shane,Sweet,M
462128,Karl,Swenson,M
462236,John,Swindells,M
462296,"Carl 'Alfalfa'",Switzer,M
462450,Lawrence,Sykkmon,M
462532,William,Sylvester,M
462558,Donald,Symington,M
462782,Peter,Szakacs,M
462863,Al,Szathmary,M
463229,Dariusz,Szymaniak,M
463463,Gustavo,"Sánchez Parra",M
464072,"Duc Hu",Ta,M
464175,Vic,Tablian,M
464285,Hiroshi,Tachikawa,M
464414,Arnold,Tafolla,M
464472,Hal,Taggart,M
464514,Eddie,Tagoe,M
464554,John,Taheny,M
464555,Michael,Taheny,M
464562,Dalip,Tahil,M
464754,Hiroshi,Takagi,M
464771,Shinpei,Takagi,M
464802,Issei,Takahashi,M
464987,Masa,Takayanaki,M
465353,Alan,Tall,M
465477,Robert,Talvano,M
465553,Paul,Tamarin,M
465636,"Charles A.",Tamburro,M
465670,Akim,Tamiroff,M
465866,Haruo,Tanaka,M
465932,Yoji,Tanaka,M
466074,Tony,Tang,M
466098,Tom,Tangen,M
466112,"Robert L.",Tangrea,M
466128,Akira,Tani,M
466227,Julius,Tannen,M
466247,Clay,Tanner,M
466257,"Gordon (II)",Tanner,M
466263,Jeff,Tanner,M
466378,Habib,Tanvir,M
466585,Quentin,Tarantino,M
466601,Barry,Taras,M
466645,Jimmy,Tarbuck,M
467346,Anthony,Taurasi,M
467528,Arthur,Taxier,M
467615,"Anthony M.",Taylor,M
467790,"Don (I)",Taylor,M
467804,Dub,Taylor,M
467826,Ferris,Taylor,M
467834,"Frank Hoyt",Taylor,M
467844,"Gary (II)",Taylor,M
468001,Kirk,Taylor,M
468252,Stu,Taylor,M
468291,"Vaughn (I)",Taylor,M
468304,"Wayne (I)",Taylor,M
468341,Jun,Tazaki,M
468468,Ray,Teal,M
468541,Charles,Techman,M
468643,Scott,Teeters,M
468976,Hasse,Tellemar,M
469164,Bob,Templeton,M
469227,Robert,Tena,M
469239,Harry,Tenbrook,M
469541,Akira,Terao,M
469664,Leonard,Termo,M
469779,John,Terrence,M
469790,Paul,Terrien,M
469867,"John (I)",Terry,M
469907,"W. Benson",Terry,M
470075,Chris,Tessaro,M
470086,Christian,Tessier,M
470226,"Robert C.",Tetzlaff,M
470234,Karl-Heinz,Teuber,M
470403,Chandrakant,Thakkar,M
470422,S.S.,Thakur,M
470431,Arthur,Thalasso,M
470497,"Li Mai",Thao,M
470551,Torin,Thatcher,M
470693,Mick,Theo,M
470882,Jack,Thibeau,M
471020,Kevin,Thigpen,M
471278,Cameron,Thomas,M
471342,"David Jean",Thomas,M
471494,Jameson,Thomas,M
471516,"Jess (II)",Thomas,M
471532,"John (II)",Thomas,M
471562,"Karl (II)",Thomas,M
471570,"Ken (I)",Thomas,M
471840,"Tommy (I)",Thomas,M
472006,"Bill (IV)",Thompson,M
472156,"Gary (II)",Thompson,M
472205,"J. Charles",Thompson,M
472248,"Jimmy (IV)",Thompson,M
472258,"John Edd",Thompson,M
472282,"Kevin (II)",Thompson,M
472344,"Michael A.",Thompson,M
472387,"Peter (I)",Thompson,M
472407,Reece,Thompson,M
472425,"Robert Samuel",Thompson,M
472431,"Roy (I)",Thompson,M
472437,"Scott 'Carrot Top'",Thompson,M
472482,"Tony (III)",Thompson,M
472521,Gregg,Thomsen,M
472567,"Craig (III)",Thomson,M
472657,"Jon Mikl",Thor,M
472681,Kelly,Thordsen,M
472834,"Billy Bob",Thornton,M
472866,"Jim (I)",Thornton,M
472909,Bill,Thorpe,M
472965,Sven-Ole,Thorsen,M
473029,Kyle,Thrash,M
473051,The,"Three Suns",M
473069,"Frank (I)",Thring,M
473227,Lin,Thurmond,M
473394,Lou,Tiano,M
473506,Alcide,Tico,M
473576,Bron,Tieman,M
473616,Andrew,Tiernan,M
473634,Lawrence,Tierney,M
473636,Malcolm,Tierney,M
473724,"Michael Sean",Tighe,M
473828,Scott,Tiler,M
473853,Andy,Till,M
474162,Anthony,Timpone,M
474375,Tip,Tipping,M
474882,Stephen,Tobolowsky,M
475003,Harry,Todd,M
475053,"Tony (I)",Todd,M
475203,Fred,Toft,M
475243,Jonathan,Togo,M
475412,Gregg,Toland,M
475428,"Lloyd L.",Tolbert,M
475551,James,Tolkan,M
475805,"Sal Serafino",Tomassetti,M
476085,Dean,Tompis,M
476101,"Paul F. (I)",Tompkins,M
476183,Jerry,Tondo,M
476225,Michael,Toney,M
476275,Philip,Tonge,M
476322,"Eijirô",Tono,M
476427,"Fred 'Snowflake'",Toones,M
476429,Carl,Toop,M
476498,Frank,Topham,M
476507,Velibor,Topic,M
476526,John,Topor,M
476627,Pietro,Tordi,M
477118,Leoncio,Torres,M
477253,Guy,Torry,M
477714,"Humberto A.",Tous,M
477807,Harry,Towb,M
477828,Jim,Towers,M
477857,Tom,Towles,M
478148,Spencer,Tracy,M
478250,Jerry,Trainor,M
478576,"Henry (I)",Travers,M
478593,Terry,Travers,M
478596,Victor,Travers,M
478662,Randy,Travis,M
478676,John,Travolta,M
478734,Emerson,Treacy,M
478873,Danny,Trejo,M
478924,Les,Tremayne,M
479053,Phillip,Trent,M
479110,Fabrice,Tressols,M
479341,Ivan,Triesault,M
479461,Jerry,Trimble,M
479650,Nick,Trisko,M
480026,Dink,Trout,M
480323,Jack,Truman,M
480326,Ralph,Truman,M
480386,Victor,Truro,M
480427,Wolf,Trutz,M
480461,Edmund,Trzcinski,M
480758,Mulumba,Tshikuka,M
480939,"Yoshio (I)",Tsuchiya,M
481290,Burnell,Tucker,M
481376,"Paul (IV)",Tucker,M
481645,Marco,Tulli,M
481693,Greg,Tulonen,M
482081,Mike,Turjansky,M
482105,Joe,Turkel,M
482174,Glen,Turnbull,M
482284,"Frank C. (I)",Turner,M
482343,Johnny,Turner,M
482386,Maureen,Turner,M
482416,Rich,Turner,M
482608,John,Turturro,M
482719,Perry,Tuttle,M
482873,Archie,Twitchell,M
482886,Manny,Twofeathers,M
482993,Ian,Tyler,M
483054,"Tom (I)",Tyler,M
483095,Charles,Tyner,M
483125,David,Tyrell,M
483155,"John (II)",Tyrrell,M
483190,Richard,Tyson,M
483702,Hitoshi,Ueki,M
484271,Eric,Underwood,M
484420,Lee,Unkrich,M
484564,"William (I)",Upton,M
484828,Robert,Uricola,M
484931,David,Ursin,M
485018,Carlos,Usay,M
485196,Robin,Utt,M
485541,Roger,Vagnoid,M
485759,Harold,Valan,M
486012,Jerry,Vale,M
486060,Mathew,Valencia,M
486178,Anthony,Valentin,M
486227,"Michael J.",Valentine,M
486250,"Steve (I)",Valentine,M
486268,Antonio,Valentino,M
486650,Nick,Vallelonga,M
487161,Lee,"Van Cleef",M
487318,Robert,"Van den Berg",M
488059,Brian,"Van Kay",M
488205,Joe,"Van Meter",M
488261,Peter,"Van Norden",M
488380,"Raimondo (I)","Van Riel",M
488449,Dale,"Van Sickel",M
488575,Gohr,"Van Vleck",M
488667,Philip,"Van Zandt",M
488701,Frankie,Van,M
488711,"Li Thi",Van,M
488786,Kenny,Vance,M
488810,Jiri,Vancura,M
488822,Al,Vandecruys,M
489206,Rupert,Vansittart,M
489211,Richard,Vanstone,M
489216,Darrell,Vanterpool,M
489407,Billy,Varga,M
489493,"Gustavo (I)",Vargas,M
489674,Jim,Varney,M
489714,David,Varriale,M
489762,Chris,Varvaro,M
489864,Leain,Vashon,M
490054,Vicente,Vasquez,M
490075,Salvatore,Vassallo,M
490162,Erwin,Vater,M
490328,Matthew,Vaughn,M
490771,David,Vegh,M
490791,Conrad,Veidt,M
490846,"John (II)",Veitch,M
490866,"Harry J.",Vejar,M
491136,Reginald,VelJohnson,M
491155,Vinny,Vella,M
491436,Lenny,Venito,M
491866,Rey,Verdugo,M
492325,"Richard (II)",Vernon,M
492523,Arie,Verveen,M
493307,Richard,Vidan,M
493632,Steve,Vignari,M
494021,Syante,Villa,M
494234,Franck,Villard,M
494592,Craig,Vincent,M
494612,"Frank (I)",Vincent,M
494788,John,Vine,M
494893,Robert,Vinson,M
494901,Jesse,Vint,M
494916,Robbie,Vinton,M
494983,Cesare,Viori,M
495184,Buzz,Visconti,M
495331,Paul,Vitagliano,M
495334,Alex,Vital,M
495397,Leon,Vitali,M
495723,"Ricardo (II)","Viñas",M
495787,Sam,Vlahos,M
495946,Emmett,Vogan,M
496006,Tony,Vogel,M
496105,Frank,Vohs,M
496112,Jon,Voight,M
496246,John,Voldstad,M
496603,Erik,"von Detten",M
496647,Clement,"von Franckenstein",M
496673,Rolf,"von Goth",M
496733,Wilhelm,"von Homburg",M
496990,Erich,"von Stroheim",M
497005,Friedrich,"von Thun",M
497023,"Hans Heinrich","von Twardowski",M
497081,Peter,"von Zerneck",M
497159,Jeffrey,Voorhees,M
497321,George,Voskovec,M
497333,John,Vosper,M
497834,Tito,Vuolo,M
498353,Ben,Waddel,M
498536,George,Wadlow,M
498551,Henry,Wadsworth,M
498580,Rowland,Wafford,M
498699,Emmett,Wagner,M
498778,"Max (I)",Wagner,M
498805,"Richard (V)",Wagner,M
498933,Robert,Wahlberg,M
498982,Edward,Wahrman,M
499066,Loudon,"Wainwright III",M
499116,Mitchell,Waite,M
499119,Ralph,Waite,M
499414,Otto,Waldis,M
499440,Kip,Waldo,M
499566,Christopher,Walken,M
499567,Glenn,Walken,M
499603,"Andrew Kevin",Walker,M
499656,Clarence,Walker,M
499668,"Craig (III)",Walker,M
499907,"Ray (I)",Walker,M
499923,"Robert (I)",Walker,M
499924,"Robert (II)",Walker,M
500005,"William (I)",Walker,M
500015,Karlos,Walkes,M
500110,"Andy (I)",Wallace,M
500145,Coley,Wallace,M
500154,"Daniel (II)",Wallace,M
500192,"George (IV)",Wallace,M
500232,"John (I)",Wallace,M
500257,"Matt (I)",Wallace,M
500302,"Ryan (III)",Wallace,M
500327,"William (III)",Wallace,M
500331,Eli,Wallach,M
500555,"H. Michael",Walls,M
500785,"M. Emmet",Walsh,M
500865,Vincent,Walsh,M
500888,Perry,Walston,M
500926,"Eugene (IV)",Walter,M
500953,Luke,Walter,M
500981,Tracey,Walter,M
501059,"John (V)",Walters,M
501099,Rick,Walters,M
501122,Borwin,Walth,M
501180,"Fred (I)",Walton,M
501362,Adam,Wandt,M
501430,Garrett,Wang,M
501764,"'Nesta'",Ward,M
501769,"Alan (I)",Ward,M
501822,"Christopher (II)",Ward,M
501845,Dervis,Ward,M
501944,Kirk,Ward,M
502028,Selwyn,Ward,M
502049,Tiny,Ward,M
502078,Zacharias,Ward,M
502079,Zack,Ward,M
502087,Anthony,Warde,M
502107,Jack,Warden,M
502337,"Chris (IV)",Warner,M
502355,H.B.,Warner,M
502391,"Rick (I)",Warner,M
502421,Allan,Warnick,M
502527,Fred,Warren,M
502551,"Jim (II)",Warren,M
502562,Karl,Warren,M
502596,Patrick,Warren,M
502611,"Richard (III)",Warren,M
502666,Don,Warrington,M
502741,Michael,Warwick,M
502841,Blue,Washington,M
502852,Dan,Washington,M
502874,Howard,Washington,M
502890,Joe,Washington,M
502895,Karreem,Washington,M
502950,Frank,"Washko Jr.",M
503064,"Atsushi (II)",Watanabe,M
503088,"Ken (I)",Watanabe,M
503120,"Takashi (V)",Watanabe,M
503187,Harry,"Waters Jr.",M
503224,"James (III)",Waters,M
503291,Pierre,Watkin,M
503412,"John M.","Watson Sr.",M
503437,"Billy (II)",Watson,M
503440,"Bobby (I)",Watson,M
503483,"Delmar (I)",Watson,M
503503,"Garry (I)",Watson,M
503514,"Harry (II)",Watson,M
503738,Richard,Wattis,M
503814,"Robert (II)",Watts,M
503958,Marlon,Wayans,M
504130,Mike,Weatherford,M
504147,Carl,Weathers,M
504204,"Dennis (I)",Weaver,M
504229,"Lee (II)",Weaver,M
504233,Malcolm,Weaver,M
504243,"Ray (I)",Weaver,M
504321,Des,Webb,M
504338,Jack,Webb,M
504480,"Robert (I)",Webber,M
504861,Harold,Weed,M
504906,"Jimmie Ray",Weeks,M
504937,Dean,Ween,M
504938,Gene,Ween,M
505053,John,Wehrle,M
505364,Chad,Weiner,M
505511,Andrew,Weir,M
505562,Gary,Weis,M
505651,Andrew,Weiss,M
505713,"John (III)",Weiss,M
505787,Jesse,Weissberger,M
505804,Norbert,Weisser,M
505814,Hermann,Weisskopf,M
505828,Greg,Weissman,M
505925,Bob,Welch,M
505971,"Joseph N.",Welch,M
506000,Scott,Welch,M
506005,Tin,Welch,M
506029,"Dan (I)",Weldon,M
506067,Frank,Welker,M
506139,Orson,Welles,M
506218,Alex,Wells,M
506253,Danny,Wells,M
506265,Dennis,Wells,M
506422,Andrzej,Welminski,M
506445,Finlay,Welsh,M
506452,Irvine,Welsh,M
506527,Irving,Welzer,M
506656,John,Wengraf,M
506657,Dave,Wengren,M
506798,Hank,Werbe,M
506932,Otto,Wernicke,M
506979,Ned,Wertimer,M
507008,Rusty,Wescoatt,M
507014,Don,Wescott,M
507071,Dick,Wessel,M
507124,"Adam (I)",West,M
507148,"Bob (IV)",West,M
507155,Brooks,West,M
507262,"Kevin (I)",West,M
507467,James,Westerfield,M
507526,Mathew,Westfall,M
507612,"Bill (I)",Weston,M
507649,"Paul (II)",Weston,M
507774,Ned,Wever,M
507825,Marius,Weyers,M
507903,Frank,Whaley,M
507978,Stanhope,Wheatcroft,M
508024,Wil,Wheaton,M
508046,Brian,Wheeler,M
508288,Duane,Whitaker,M
508289,Forest,Whitaker,M
508459,"Dan (I)",White,M
508487,"De'voreaux",White,M
508500,"Dick (I)",White,M
508533,"Frank (II)",White,M
508573,"Gregory (I)",White,M
508578,Harrison,White,M
508720,"Leo (I)",White,M
508821,"Richard (I)",White,M
508853,"Ron (I)",White,M
508895,Tam,White,M
509195,Isiah,"Whitlock Jr.",M
509205,Lloyd,Whitlock,M
509218,Ernest,Whitman,M
509247,Nigel,Whitmey,M
509299,Patrick,Whitney,M
509306,Robert,Whitney,M
509308,"Ryan (I)",Whitney,M
509406,"'Sweet' Dick",Whittington,M
509502,Mal,Whyte,M
509748,Richard,Widmark,M
509914,David,Wier,M
510286,Frank,Wilcox,M
510382,Alfred,Wilde,M
510458,Bates,Wilder,M
510502,Shane,Wilder,M
510575,"Michael Shamus",Wiles,M
510587,Bill,Wiley,M
510628,Butch,Wilhelm,M
510708,"Robert J.",Wilke,M
510735,Guy,Wilkerson,M
510918,"Tom (I)",Wilkinson,M
511081,Max,Willenz,M
511085,"Bari K.",Willerford,M
511192,"Adam (I)",Williams,M
511280,"Billy Dee",Williams,M
511356,"Charles (I)",Williams,M
511384,"Chuck (I)",Williams,M
511486,"Dick Anthony",Williams,M
511530,Ellis,Williams,M
511606,"Gerard G.",Williams,M
511644,Harcourt,Williams,M
511753,"Jim Morgan",Williams,M
511755,"Jimmy (I)",Williams,M
511760,"Joe (IV)",Williams,M
511766,"John (II)",Williams,M
511794,"Johnny (I)",Williams,M
511860,"Lance C.",Williams,M
511888,Lionel,Williams,M
511934,"Matt (I)",Williams,M
511949,"Michael (III)",Williams,M
511961,"Michael W.",Williams,M
512047,"Philip (I)",Williams,M
512106,"Robert (I)",Williams,M
512117,"Robin (I)",Williams,M
512150,Rush,Williams,M
512298,Treat,Williams,M
512305,Tudor,Williams,M
512353,Wilfred,Williams,M
512373,Zack,Williams,M
512448,Mykelti,Williamson,M
512468,Simon,Williamson,M
512493,Brian,Willig,M
512511,Noble,Willingham,M
512541,Bruce,Willis,M
512695,Dave,Willock,M
512874,Charles,Wilroy,M
512939,"Ben (V)",Wilson,M
513007,"Charles C.",Wilson,M
513084,Dooley,Wilson,M
513181,"Harry (I)",Wilson,M
513249,"John (V)",Wilson,M
513303,"Kevin (VII)",Wilson,M
513456,"Richard (I)",Wilson,M
513498,"Russ (I)",Wilson,M
513511,"Sam (I)",Wilson,M
513568,"Thomas F.",Wilson,M
513593,Tovaris,Wilson,M
513676,Bob,Wilyman,M
513863,William,Windom,M
514021,Peter,Wingfield,M
514033,Jason,Wingreen,M
514105,Maciej,Winkler,M
514131,Robert,Winley,M
514153,Jeffrey,Winner,M
514278,"Matt (I)",Winston,M
514293,Skip,Winston,M
514371,Philip,Winter,M
514454,Scott,Winters,M
514455,"Scott William",Winters,M
514493,Dale,Winton,M
514734,William,"Wisher Jr.",M
514755,Andreas,Wisniewski,M
515002,Dieter,Witting,M
515186,"David (I)",Wohl,M
515287,Gene,Wolande,M
515308,Nick,Wolcuff,M
515531,Ian,Wolfe,M
515688,Donald,Wolfit,M
515701,Steve,Wolford,M
515746,Louis,Wolheim,M
515954,John,Wonderling,M
516249,"Victor (III)",Wong,M
516448,Elijah,Wood,M
516480,Grahame,Wood,M
516516,Jody,Wood,M
516660,Wilson,Wood,M
516677,George,Woodard,M
516808,Zachary,Woodlee,M
516957,"James (I)",Woods,M
517018,"Richard (II)",Woods,M
517134,Morgan,Woodward,M
517198,Sheb,Wooley,M
517294,Jaimz,Woolvett,M
517455,John,Worsham,M
517657,Glenn,Wrage,M
517688,"John (I)",Wray,M
517767,"Ben (I)",Wright,M
517921,"Jason (I)",Wright,M
518020,"Patrick M.",Wright,M
518086,"Steven (I)",Wright,M
518172,Marek,Wrona,M
518348,Mordeci,Wulkan,M
518563,Noah,Wyle,M
518582,Adam,Wylie,M
518653,Herbert,Wyndham,M
518686,Keenan,Wynn,M
518821,Jacek,"Wójcicki",M
519080,"Xin Xin",Xiong,M
519233,Frank,Yaconelli,M
519284,George,Yager,M
519468,Michael,Yama,M
519499,Minosuke,Yamada,M
519586,Yoshimitsu,Yamaguchi,M
519661,Takeshi,Yamamoto,M
519687,Satoshi,Yamanaka,M
519695,Ahmed,Yamani,M
519749,Tadashi,Yamashita,M
519752,Tetsuo,Yamashita,M
519949,Bob,Yanez,M
520254,Derek,Yardley,M
520576,"Vincent J.",Ybiernas,M
520904,Arthur,Yeoman,M
521002,Mortiki,Yerushalmi,M
521330,Michael,"Yo Simmons",M
521660,Hiroshi,Yoseyama,M
521916,Buck,Young,M
521917,Burt,Young,M
521921,Carleton,Young,M
521997,"Dick (IV)",Young,M
521998,"Don (I)",Young,M
522048,"Granville 'Danny'",Young,M
522055,Harrison,Young,M
522110,"John (I)",Young,M
522209,"Noah (II)",Young,M
522242,"Richard (I)",Young,M
522268,"Ron (I)",Young,M
522273,Rozwill,Young,M
522407,Henny,Youngman,M
522482,Jason,Yribar,M
522487,Joe,Yrigoyen,M
522572,Ji-tae,Yu,M
522766,Russell,Yuen,M
522797,Masayuki,Yui,M
522841,Harris,Yulin,M
522985,F.,Yurma,M
523129,Robert,"Z'Dar",M
523228,Daniel,Zacapa,M
523390,Saul,Zaentz,M
523586,Will,Zahrn,M
524132,Billy,Zane,M
524332,Marek,Zapletal,M
524698,Ken,Zavayna,M
524765,David,Zayas,M
524945,Jay,Zeely,M
525081,"Jose (XI)",Zelaya,M
525216,Gino,Zeman,M
525218,Josef,Zeman,M
525239,Alexander,Zemeckis,M
525402,Anthony,Zerbe,M
525594,"Zhang Jin",Zhan,M
526279,Bruno,Ziener,M
526296,Jerry,Ziesmer,M
526341,Dick,Ziker,M
526392,Wolfgang,Zilzer,M
526639,Fred,Zinnemann,M
526918,Richard,Zobel,M
527256,Carmine,Zozzora,M
527673,Takao,Zushi,M
527676,Yoshitaka,Zushi,M
527779,Darrell,Zwerling,M
527782,Ben,Zwick,M
527823,Mark,Zycon,M
528841,Angela,Aames,F
528904,Regina,Abad,F
529029,Diahnne,Abbott,F
529041,"Jennifer M.",Abbott,F
529060,Paige,Abbott,F
529385,Natasha,Abramova,F
529409,Michele,Abrams,F
529527,Bella,Abzug,F
529635,Jean,Acker,F
529954,Ashli,Adams,F
530052,"Jane (II)",Adams,F
530103,Lillian,Adams,F
530265,Dawn,Addams,F
530378,Charlie,Adiano,F
530436,Lauren,Adler,F
530669,Loretta,Agar,F
530907,Gina,Aguilar,F
530924,"Rosa María",Aguilar,F
531487,Daniela,Akerblom,F
531834,Jessica,Alba,F
531895,Mary,Albee,F
531950,Lindsay,Albert,F
532566,"Brooke (I)",Alexander,F
532653,"Lisa (II)",Alexander,F
533319,Fiona,Allen,F
533380,"Karen (I)",Allen,F
533429,Mary,Allen,F
533468,Penelope,Allen,F
533497,Sage,Allen,F
533722,Astrid,Allwyn,F
533807,Laura,Almela,F
533840,Nina,Almond,F
534148,Loretta,Altman,F
534490,Karyn,Amalfitano,F
534920,Jessica,Amlee,F
535114,Isabel,Analla,F
535414,"Anne (II)",Anderson,F
535575,Jeni,Anderson,F
535597,Judith,Anderson,F
535656,Loni,Anderson,F
535679,"Mary (I)",Anderson,F
535702,"Nancy (II)",Anderson,F
535754,Sharon,Anderson,F
535809,Bibi,Andersson,F
536006,Monya,Andre,F
536268,"Nancy Lee",Andrews,F
536342,"Poupée",Andriot,F
536519,Vanessa,Angel,F
537357,Devon,Aoki,F
537425,Gema,Aparicio,F
